"concept"	"list"	"set.number"	"response.number"	"right.answer"	"x"	"n"	"p"	"lower"	"upper"	"p.value"
"hg75"	"L2"	23	3	TRUE	16	25	0.64	NA	NA	NA
"hg75"	"L2"	24	1	FALSE	7	25	0.28	NA	NA	NA
"hg75"	"L2"	25	1	FALSE	7	25	0.28	NA	NA	NA
"hg75"	"L2"	25	2	FALSE	7	25	0.28	NA	NA	NA
"hg76"	"L2"	1	1	FALSE	19	24	0.791666666666667	NA	NA	NA
"hg76"	"L2"	1	2	TRUE	15	24	0.625	NA	NA	NA
"hg76"	"L2"	1	3	TRUE	14	24	0.583333333333333	NA	NA	NA
"hg76"	"L2"	1	4	FALSE	7	24	0.291666666666667	NA	NA	NA
"hg76"	"L2"	2	1	TRUE	4	24	0.166666666666667	NA	NA	NA
"hg76"	"L2"	2	2	TRUE	11	24	0.458333333333333	NA	NA	NA
"hg76"	"L2"	3	1	FALSE	19	24	0.791666666666667	NA	NA	NA
"hg76"	"L2"	3	2	FALSE	5	24	0.208333333333333	NA	NA	NA
"hg76"	"L2"	3	3	FALSE	4	24	0.166666666666667	NA	NA	NA
"hg76"	"L2"	3	4	FALSE	9	24	0.375	NA	NA	NA
"hg76"	"L2"	3	5	FALSE	16	24	0.666666666666667	NA	NA	NA
"hg76"	"L2"	4	1	TRUE	5	24	0.208333333333333	NA	NA	NA
"hg76"	"L2"	5	1	TRUE	22	24	0.916666666666667	NA	NA	NA
"hg76"	"L2"	5	2	TRUE	10	24	0.416666666666667	NA	NA	NA
"hg76"	"L2"	6	1	TRUE	17	24	0.708333333333333	NA	NA	NA
"hg76"	"L2"	6	2	FALSE	4	24	0.166666666666667	NA	NA	NA
"hg76"	"L2"	6	3	FALSE	14	23	0.608695652173913	NA	NA	NA
"hg76"	"L2"	6	4	FALSE	10	23	0.434782608695652	NA	NA	NA
"hg76"	"L2"	7	1	TRUE	7	24	0.291666666666667	NA	NA	NA
"hg76"	"L2"	7	2	TRUE	16	24	0.666666666666667	NA	NA	NA
"hg76"	"L2"	8	1	FALSE	15	23	0.652173913043478	NA	NA	NA
"hg76"	"L2"	8	2	FALSE	15	24	0.625	NA	NA	NA
"hg76"	"L2"	8	3	TRUE	15	23	0.652173913043478	NA	NA	NA
"hg76"	"L2"	8	4	FALSE	12	24	0.5	NA	NA	NA
"hg76"	"L2"	9	1	TRUE	13	24	0.541666666666667	NA	NA	NA
"hg76"	"L2"	9	2	TRUE	11	24	0.458333333333333	NA	NA	NA
"hg76"	"L2"	10	1	FALSE	10	23	0.434782608695652	NA	NA	NA
"hg76"	"L2"	10	2	FALSE	7	24	0.291666666666667	NA	NA	NA
"hg76"	"L2"	10	3	FALSE	15	23	0.652173913043478	NA	NA	NA
"hg76"	"L2"	10	4	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg76"	"L2"	10	5	FALSE	14	24	0.583333333333333	NA	NA	NA
"hg76"	"L2"	11	1	FALSE	11	23	0.478260869565217	NA	NA	NA
"hg76"	"L2"	11	2	FALSE	10	23	0.434782608695652	NA	NA	NA
"hg76"	"L2"	11	3	FALSE	9	23	0.391304347826087	NA	NA	NA
"hg76"	"L2"	12	1	TRUE	13	22	0.590909090909091	NA	NA	NA
"hg76"	"L2"	13	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg76"	"L2"	13	2	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg76"	"L2"	13	3	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg76"	"L2"	13	4	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg76"	"L2"	14	1	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg76"	"L2"	14	2	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg76"	"L2"	14	3	FALSE	5	21	0.238095238095238	NA	NA	NA
"hg76"	"L2"	14	4	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg76"	"L2"	14	5	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg76"	"L2"	15	1	TRUE	12	22	0.545454545454545	NA	NA	NA
"hg76"	"L2"	15	2	TRUE	13	22	0.590909090909091	NA	NA	NA
"hg76"	"L2"	16	1	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg76"	"L2"	16	2	TRUE	7	22	0.318181818181818	NA	NA	NA
"hg76"	"L2"	17	1	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg76"	"L2"	17	2	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg76"	"L2"	17	3	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg76"	"L2"	17	4	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg76"	"L2"	18	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg76"	"L2"	18	2	FALSE	13	22	0.590909090909091	NA	NA	NA
"hg76"	"L2"	19	1	TRUE	10	22	0.454545454545455	NA	NA	NA
"hg76"	"L2"	19	2	TRUE	11	22	0.5	NA	NA	NA
"hg76"	"L2"	20	1	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg76"	"L2"	20	2	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg76"	"L2"	21	1	FALSE	11	22	0.5	NA	NA	NA
"hg76"	"L2"	21	2	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg76"	"L2"	21	3	FALSE	11	22	0.5	NA	NA	NA
"hg76"	"L2"	21	4	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg76"	"L2"	22	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg76"	"L2"	22	2	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg76"	"L2"	23	1	TRUE	10	22	0.454545454545455	NA	NA	NA
"hg76"	"L2"	23	2	TRUE	10	22	0.454545454545455	NA	NA	NA
"hg76"	"L2"	23	3	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg76"	"L2"	24	1	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg76"	"L2"	25	1	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg76"	"L2"	25	2	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg76"	"L2"	25	3	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg76"	"L2"	25	4	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg76"	"L2"	25	5	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg77"	"L2"	1	1	TRUE	12	21	0.571428571428571	NA	NA	NA
"hg77"	"L2"	1	2	TRUE	13	21	0.619047619047619	NA	NA	NA
"hg77"	"L2"	1	3	TRUE	9	21	0.428571428571429	NA	NA	NA
"hg77"	"L2"	2	1	TRUE	2	21	0.0952380952380952	NA	NA	NA
"hg77"	"L2"	2	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	2	3	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	2	4	TRUE	4	21	0.190476190476190	NA	NA	NA
"hg77"	"L2"	2	5	TRUE	4	21	0.190476190476190	NA	NA	NA
"hg77"	"L2"	3	1	TRUE	16	21	0.761904761904762	NA	NA	NA
"hg77"	"L2"	3	2	FALSE	7	21	0.333333333333333	NA	NA	NA
"hg77"	"L2"	4	1	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg77"	"L2"	5	1	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg77"	"L2"	5	2	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg77"	"L2"	5	3	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg77"	"L2"	6	1	FALSE	6	21	0.285714285714286	NA	NA	NA
"hg77"	"L2"	6	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	6	3	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	7	1	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg77"	"L2"	7	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	7	3	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	8	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	8	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	9	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	9	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	9	3	FALSE	3	21	0.142857142857143	NA	NA	NA
"hg77"	"L2"	9	4	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	9	5	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	10	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg77"	"L2"	10	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	11	1	TRUE	2	21	0.0952380952380952	NA	NA	NA
"hg77"	"L2"	11	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	11	3	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	11	4	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	12	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	12	2	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg77"	"L2"	12	3	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	13	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	13	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	13	3	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg77"	"L2"	14	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	14	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	14	3	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg77"	"L2"	15	1	TRUE	19	20	0.95	NA	NA	NA
"hg77"	"L2"	15	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	15	3	FALSE	2	20	0.1	NA	NA	NA
"hg77"	"L2"	15	4	TRUE	15	21	0.714285714285714	NA	NA	NA
"hg77"	"L2"	15	5	TRUE	16	21	0.761904761904762	NA	NA	NA
"hg77"	"L2"	16	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	16	2	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg77"	"L2"	16	3	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg77"	"L2"	17	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	18	1	FALSE	0	21	0	NA	NA	NA
"hg77"	"L2"	18	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	19	1	TRUE	20	20	1	NA	NA	NA
"hg77"	"L2"	19	2	TRUE	20	20	1	NA	NA	NA
"hg77"	"L2"	19	3	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg77"	"L2"	19	4	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg77"	"L2"	20	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	21	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	21	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	22	1	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg77"	"L2"	22	2	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg77"	"L2"	23	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg77"	"L2"	24	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	24	2	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	24	3	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	25	1	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	25	2	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg77"	"L2"	25	3	FALSE	0	21	0	NA	NA	NA
"hg77"	"L2"	25	4	TRUE	21	21	1	NA	NA	NA
"hg77"	"L2"	25	5	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	1	1	FALSE	14	22	0.636363636363636	NA	NA	NA
"hg78"	"L2"	1	2	FALSE	11	22	0.5	NA	NA	NA
"hg78"	"L2"	2	1	TRUE	6	21	0.285714285714286	NA	NA	NA
"hg78"	"L2"	2	2	TRUE	10	22	0.454545454545455	NA	NA	NA
"hg78"	"L2"	2	3	TRUE	9	21	0.428571428571429	NA	NA	NA
"hg78"	"L2"	2	4	TRUE	5	21	0.238095238095238	NA	NA	NA
"hg78"	"L2"	2	5	TRUE	7	22	0.318181818181818	NA	NA	NA
"hg78"	"L2"	3	1	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg78"	"L2"	3	2	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg78"	"L2"	3	3	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg78"	"L2"	3	4	TRUE	22	22	1	NA	NA	NA
"hg78"	"L2"	4	1	TRUE	22	22	1	NA	NA	NA
"hg78"	"L2"	4	2	TRUE	1	22	0.0454545454545455	NA	NA	NA
"hg78"	"L2"	4	3	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg78"	"L2"	4	4	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg78"	"L2"	5	1	TRUE	22	22	1	NA	NA	NA
"hg78"	"L2"	5	2	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg78"	"L2"	5	3	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg78"	"L2"	5	4	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg78"	"L2"	5	5	TRUE	22	22	1	NA	NA	NA
"hg78"	"L2"	6	1	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg78"	"L2"	6	2	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg78"	"L2"	7	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg78"	"L2"	7	2	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg78"	"L2"	7	3	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg78"	"L2"	7	4	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	8	1	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg78"	"L2"	8	2	TRUE	22	22	1	NA	NA	NA
"hg78"	"L2"	8	3	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg78"	"L2"	8	4	TRUE	22	22	1	NA	NA	NA
"hg78"	"L2"	9	1	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg78"	"L2"	9	2	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg78"	"L2"	9	3	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg78"	"L2"	9	4	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg78"	"L2"	10	1	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	10	2	FALSE	7	21	0.333333333333333	NA	NA	NA
"hg78"	"L2"	10	3	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	11	1	FALSE	5	21	0.238095238095238	NA	NA	NA
"hg78"	"L2"	11	2	FALSE	4	21	0.190476190476190	NA	NA	NA
"hg78"	"L2"	11	3	FALSE	6	21	0.285714285714286	NA	NA	NA
"hg78"	"L2"	12	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	12	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	12	3	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg78"	"L2"	13	1	TRUE	19	20	0.95	NA	NA	NA
"hg78"	"L2"	13	2	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	13	3	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg78"	"L2"	13	4	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg78"	"L2"	13	5	FALSE	4	21	0.190476190476190	NA	NA	NA
"hg78"	"L2"	14	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	14	2	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	14	3	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg78"	"L2"	14	4	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	14	5	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	15	1	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg78"	"L2"	15	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	15	3	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg78"	"L2"	15	4	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	15	5	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg78"	"L2"	16	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg78"	"L2"	16	2	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg78"	"L2"	16	3	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg78"	"L2"	16	4	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg78"	"L2"	16	5	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	17	1	FALSE	0	21	0	NA	NA	NA
"hg78"	"L2"	17	2	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	17	3	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	17	4	TRUE	21	21	1	NA	NA	NA
"hg78"	"L2"	18	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	18	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	19	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	19	2	FALSE	1	20	0.05	NA	NA	NA
"hg78"	"L2"	19	3	TRUE	19	20	0.95	NA	NA	NA
"hg78"	"L2"	19	4	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg78"	"L2"	20	1	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	20	2	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	21	1	TRUE	19	19	1	NA	NA	NA
"hg78"	"L2"	21	2	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	21	3	TRUE	19	19	1	NA	NA	NA
"hg78"	"L2"	21	4	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	22	1	FALSE	0	20	0	NA	NA	NA
"hg78"	"L2"	22	2	FALSE	0	20	0	NA	NA	NA
"hg78"	"L2"	22	3	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	22	4	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	22	5	FALSE	0	20	0	NA	NA	NA
"hg78"	"L2"	23	1	TRUE	19	20	0.95	NA	NA	NA
"hg78"	"L2"	23	2	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	23	3	FALSE	1	20	0.05	NA	NA	NA
"hg78"	"L2"	23	4	TRUE	19	20	0.95	NA	NA	NA
"hg78"	"L2"	24	1	TRUE	20	20	1	NA	NA	NA
"hg78"	"L2"	25	1	TRUE	20	20	1	NA	NA	NA
"hg79"	"L2"	1	1	FALSE	9	21	0.428571428571429	NA	NA	NA
"hg79"	"L2"	1	2	FALSE	5	21	0.238095238095238	NA	NA	NA
"hg79"	"L2"	1	3	TRUE	3	21	0.142857142857143	NA	NA	NA
"hg79"	"L2"	1	4	FALSE	7	21	0.333333333333333	NA	NA	NA
"hg79"	"L2"	2	1	FALSE	3	21	0.142857142857143	NA	NA	NA
"hg79"	"L2"	3	1	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	4	1	FALSE	1	20	0.05	NA	NA	NA
"hg79"	"L2"	4	2	TRUE	6	19	0.315789473684211	NA	NA	NA
"hg79"	"L2"	4	3	TRUE	17	20	0.85	NA	NA	NA
"hg79"	"L2"	5	1	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg79"	"L2"	5	2	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg79"	"L2"	5	3	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	5	4	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	5	5	TRUE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	6	1	TRUE	12	21	0.571428571428571	NA	NA	NA
"hg79"	"L2"	6	2	TRUE	16	21	0.761904761904762	NA	NA	NA
"hg79"	"L2"	7	1	FALSE	5	21	0.238095238095238	NA	NA	NA
"hg79"	"L2"	7	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	7	3	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg79"	"L2"	8	1	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	8	2	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	8	3	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg79"	"L2"	8	4	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	8	5	TRUE	10	21	0.476190476190476	NA	NA	NA
"hg79"	"L2"	9	1	TRUE	15	21	0.714285714285714	NA	NA	NA
"hg79"	"L2"	9	2	FALSE	4	21	0.190476190476190	NA	NA	NA
"hg79"	"L2"	9	3	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg79"	"L2"	10	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	10	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	10	3	TRUE	18	20	0.9	NA	NA	NA
"hg79"	"L2"	10	4	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	10	5	FALSE	2	20	0.1	NA	NA	NA
"hg79"	"L2"	11	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	11	2	FALSE	4	21	0.190476190476190	NA	NA	NA
"hg79"	"L2"	11	3	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	11	4	FALSE	3	21	0.142857142857143	NA	NA	NA
"hg79"	"L2"	11	5	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	12	1	TRUE	16	21	0.761904761904762	NA	NA	NA
"hg79"	"L2"	12	2	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	13	1	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	14	1	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	14	2	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	15	1	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	15	2	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	15	3	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	15	4	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	15	5	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	16	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	16	2	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg79"	"L2"	16	3	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg79"	"L2"	16	4	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	16	5	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	17	1	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg79"	"L2"	17	2	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	17	3	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	17	4	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	18	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	18	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	18	3	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	19	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	19	2	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	19	3	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg79"	"L2"	19	4	TRUE	20	20	1	NA	NA	NA
"hg79"	"L2"	19	5	TRUE	20	20	1	NA	NA	NA
"hg79"	"L2"	20	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	20	2	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	20	3	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	20	4	FALSE	4	21	0.190476190476190	NA	NA	NA
"hg79"	"L2"	20	5	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg79"	"L2"	21	1	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	21	2	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	21	3	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	21	4	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	22	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	22	2	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	22	3	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	22	4	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	22	5	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	23	1	FALSE	3	21	0.142857142857143	NA	NA	NA
"hg79"	"L2"	24	1	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	24	2	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg79"	"L2"	24	3	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg79"	"L2"	24	4	FALSE	0	21	0	NA	NA	NA
"hg79"	"L2"	25	1	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg79"	"L2"	25	2	FALSE	2	21	0.0952380952380952	NA	NA	NA
"hg79"	"L2"	25	3	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	25	4	TRUE	21	21	1	NA	NA	NA
"hg79"	"L2"	25	5	FALSE	0	21	0	NA	NA	NA
"hg80"	"L2"	1	1	FALSE	8	19	0.421052631578947	NA	NA	NA
"hg80"	"L2"	1	2	FALSE	5	19	0.263157894736842	NA	NA	NA
"hg80"	"L2"	1	3	TRUE	5	19	0.263157894736842	NA	NA	NA
"hg80"	"L2"	1	4	TRUE	8	19	0.421052631578947	NA	NA	NA
"hg80"	"L2"	1	5	TRUE	4	19	0.210526315789474	NA	NA	NA
"hg80"	"L2"	2	1	TRUE	13	19	0.68421052631579	NA	NA	NA
"hg80"	"L2"	2	2	FALSE	3	19	0.157894736842105	NA	NA	NA
"hg80"	"L2"	2	3	TRUE	4	19	0.210526315789474	NA	NA	NA
"hg80"	"L2"	2	4	TRUE	10	19	0.526315789473684	NA	NA	NA
"hg80"	"L2"	3	1	FALSE	3	19	0.157894736842105	NA	NA	NA
"hg80"	"L2"	4	1	TRUE	15	19	0.789473684210526	NA	NA	NA
"hg80"	"L2"	4	2	FALSE	5	18	0.277777777777778	NA	NA	NA
"hg80"	"L2"	4	3	TRUE	15	18	0.833333333333333	NA	NA	NA
"hg80"	"L2"	4	4	FALSE	3	18	0.166666666666667	NA	NA	NA
"hg80"	"L2"	4	5	TRUE	11	18	0.611111111111111	NA	NA	NA
"hg80"	"L2"	5	1	TRUE	16	19	0.842105263157895	NA	NA	NA
"hg80"	"L2"	5	2	TRUE	16	19	0.842105263157895	NA	NA	NA
"hg80"	"L2"	6	1	TRUE	16	19	0.842105263157895	NA	NA	NA
"hg80"	"L2"	6	2	TRUE	12	19	0.631578947368421	NA	NA	NA
"hg80"	"L2"	7	1	TRUE	13	19	0.68421052631579	NA	NA	NA
"hg80"	"L2"	8	1	TRUE	15	19	0.789473684210526	NA	NA	NA
"hg80"	"L2"	8	2	TRUE	19	19	1	NA	NA	NA
"hg80"	"L2"	8	3	TRUE	18	19	0.947368421052632	NA	NA	NA
"hg80"	"L2"	8	4	TRUE	19	19	1	NA	NA	NA
"hg80"	"L2"	8	5	TRUE	15	19	0.789473684210526	NA	NA	NA
"hg80"	"L2"	9	1	TRUE	18	19	0.947368421052632	NA	NA	NA
"hg80"	"L2"	9	2	TRUE	16	19	0.842105263157895	NA	NA	NA
"hg80"	"L2"	9	3	TRUE	13	19	0.68421052631579	NA	NA	NA
